run_name,relative_run_dir,relative_checkpoint,checkpoint_step,best_metric,checkpoint_source,base_model,peft_type,tira_M,tira_K,layer,module,K,M,rank_upper_bound,effective_rank_tau,stable_rank,spectral_norm,frobenius_norm,frobenius_sq,nuclear_norm,tau,note,n_out,n_in,delta_rows,delta_cols,alpha,scale_applied,top_singular_values,rank_energy_90,rank_energy_95,rank_energy_99,run_dir,checkpoint
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,31,k_proj,32,16,512,364,7.501727957091217,0.39438363909721375,1.0801884903490766,1.1668071746826172,10.602316856384277,0.005,ok,64,256,1024,4096,32.0,True,"[0.39438363909721375, 0.35613006353378296, 0.3171706199645996, 0.3027630150318146, 0.2934199273586273, 0.280472993850708, 0.2576807737350464, 0.24547769129276276, 0.18898549675941467, 0.1619236171245575]",34,77,209,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,31,v_proj,32,16,512,388,6.000172580822943,0.27680402994155884,0.6780383832610529,0.45973604917526245,8.912041664123535,0.005,ok,64,256,1024,4096,32.0,True,"[0.27680402994155884, 0.2160162627696991, 0.14461590349674225, 0.13811379671096802, 0.12317871302366257, 0.11412172764539719, 0.10821103304624557, 0.09882905334234238, 0.09811524301767349, 0.09506882727146149]",105,166,308,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,31,up_proj,32,16,512,512,2.867467443942818,1.687479019165039,2.8575091501858743,8.165358543395996,37.071929931640625,0.005,ok,896,256,14336,4096,32.0,True,"[1.687479019165039, 0.5016714334487915, 0.48938262462615967, 0.4686936140060425, 0.4609854221343994, 0.44575387239456177, 0.43398505449295044, 0.4287772476673126, 0.4171852171421051, 0.407877653837204]",111,195,371,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840,23840,0.43289390206336975,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,16,32,31,down_proj,32,16,512,512,5.468680567009967,0.7341436743736267,1.7168104151689814,2.9474380016326904,25.127613067626953,0.005,ok,256,896,4096,14336,32.0,True,"[0.7341436743736267, 0.36185818910598755, 0.2741459608078003, 0.26272767782211304, 0.2526414096355438, 0.25082772970199585, 0.24582625925540924, 0.23110002279281616, 0.2281777560710907, 0.227347731590271]",139,212,365,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=16-K=32-seed=36--2026-06-01-16-31-25/checkpoint-23840
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,0,q_proj,32,32,1024,521,9.637745546301462,0.36145585775375366,1.1221295400049394,1.2591747045516968,13.855653762817383,0.005,ok,128,128,4096,4096,32.0,True,"[0.36145585775375366, 0.34185323119163513, 0.3144501745700836, 0.28376173973083496, 0.2553112804889679, 0.23851655423641205, 0.22649459540843964, 0.2079683095216751, 0.19557678699493408, 0.1809467375278473]",46,104,331,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,0,k_proj,32,32,1024,258,5.04041451027381,0.22518305480480194,0.5055554924284834,0.2555863559246063,5.8969831466674805,0.005,ok,32,128,1024,4096,32.0,True,"[0.22518305480480194, 0.16570667922496796, 0.1268826276063919, 0.11748233437538147, 0.10612726211547852, 0.09259083867073059, 0.08555182814598083, 0.08355842530727386, 0.08023383468389511, 0.0754263624548912]",53,106,265,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,0,v_proj,32,32,1024,291,5.764505840692609,0.11903341114521027,0.2857919035688717,0.08167701214551926,4.952981948852539,0.005,ok,32,128,1024,4096,32.0,True,"[0.11903341114521027, 0.05935356393456459, 0.04620185121893883, 0.042835403233766556, 0.042254090309143066, 0.0395733006298542, 0.039219629019498825, 0.036750905215740204, 0.035378605127334595, 0.0338432714343071]",177,264,480,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,0,up_proj,32,32,1024,1024,22.403287506470047,0.2586032450199127,1.2240237549957453,1.4982341527938843,32.56542205810547,0.005,ok,448,128,14336,4096,32.0,True,"[0.2586032450199127, 0.1411680430173874, 0.13750888407230377, 0.13072454929351807, 0.12343102693557739, 0.12188908457756042, 0.11318245530128479, 0.11231434345245361, 0.11024557054042816, 0.1075795516371727]",553,709,922,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,0,down_proj,32,32,1024,1006,23.233685226668676,0.167263463139534,0.8062321919685005,0.650010347366333,18.55306625366211,0.005,ok,128,448,4096,14336,32.0,True,"[0.167263463139534, 0.11089006811380386, 0.10366050899028778, 0.10032257437705994, 0.0995907187461853, 0.09751249104738235, 0.09616153687238693, 0.09584104269742966, 0.09518460184335709, 0.09461720287799835]",413,594,867,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,1,q_proj,32,32,1024,563,14.744570502597817,0.27834388613700867,1.0688032103560254,1.1423403024673462,13.940956115722656,0.005,ok,128,128,4096,4096,32.0,True,"[0.27834388613700867, 0.27600595355033875, 0.244321808218956, 0.23809777200222015, 0.23079167306423187, 0.22729210555553436, 0.2161732167005539, 0.20813119411468506, 0.19589129090309143, 0.1880284994840622]",47,117,388,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,1,k_proj,32,32,1024,254,6.07693012827331,0.19406425952911377,0.47839615556613896,0.22886288166046143,5.748415470123291,0.005,ok,32,128,1024,4096,32.0,True,"[0.19406425952911377, 0.1432638019323349, 0.12319856137037277, 0.11328089237213135, 0.10238473117351532, 0.08974684029817581, 0.08626089990139008, 0.08279207348823547, 0.0805906355381012, 0.07510960102081299]",58,110,280,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,1,v_proj,32,32,1024,284,7.762496686353499,0.09351164847612381,0.26053521160231125,0.0678785964846611,4.73438024520874,0.005,ok,32,128,1024,4096,32.0,True,"[0.09351164847612381, 0.048873841762542725, 0.04491038620471954, 0.039587706327438354, 0.03655524551868439, 0.03482726216316223, 0.03461005538702011, 0.034228403121232986, 0.03344340994954109, 0.03306547552347183]",197,301,532,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,1,up_proj,32,32,1024,1024,11.153393431516808,0.4779324531555176,1.5961365128743572,2.547651767730713,39.49528884887695,0.005,ok,448,128,14336,4096,32.0,True,"[0.4779324531555176, 0.23668897151947021, 0.2085038125514984, 0.19810284674167633, 0.1908145546913147, 0.1850079596042633, 0.17734704911708832, 0.16833481192588806, 0.16685718297958374, 0.1623019278049469]",488,657,899,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,1,down_proj,32,32,1024,991,20.415765107352524,0.18848584592342377,0.8516508284089572,0.7253091335296631,19.388751983642578,0.005,ok,128,448,4096,14336,32.0,True,"[0.18848584592342377, 0.1257367879152298, 0.11824040114879608, 0.11326442658901215, 0.11226335167884827, 0.11014533787965775, 0.1093931794166565, 0.10912784934043884, 0.10807334631681442, 0.10787653923034668]",407,586,854,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,2,q_proj,32,32,1024,770,17.739996084834708,0.23011437058448792,0.9692158348117142,0.9393793344497681,16.324726104736328,0.005,ok,128,128,4096,4096,32.0,True,"[0.23011437058448792, 0.22761595249176025, 0.2111227661371231, 0.2062075436115265, 0.18642942607402802, 0.17445355653762817, 0.17173749208450317, 0.16779543459415436, 0.16509658098220825, 0.1610739380121231]",146,282,606,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,2,k_proj,32,32,1024,326,5.9965242436307475,0.16788870096206665,0.41112251903125185,0.16902172565460205,6.106141567230225,0.005,ok,32,128,1024,4096,32.0,True,"[0.16788870096206665, 0.11912316828966141, 0.1051606833934784, 0.08303934335708618, 0.07769005000591278, 0.07483790814876556, 0.07249319553375244, 0.06665166467428207, 0.062406983226537704, 0.05920795723795891]",119,204,425,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,2,v_proj,32,32,1024,282,8.885766695795478,0.09372711926698685,0.2793911994700758,0.07805944234132767,4.950131416320801,0.005,ok,32,128,1024,4096,32.0,True,"[0.09372711926698685, 0.05763749033212662, 0.04803453013300896, 0.04316466674208641, 0.04068312793970108, 0.03984154388308525, 0.0385676808655262, 0.038157228380441666, 0.037152960896492004, 0.03613743931055069]",177,279,519,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,2,up_proj,32,32,1024,1024,5.217694820196323,0.7907317876815796,1.8062112163880992,3.2623989582061768,38.39661407470703,0.005,ok,448,128,14336,4096,32.0,True,"[0.7907317876815796, 0.25508958101272583, 0.24904608726501465, 0.24278351664543152, 0.23143510520458221, 0.22631016373634338, 0.22159777581691742, 0.2171403467655182, 0.20950353145599365, 0.2017124891281128]",339,521,827,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,2,down_proj,32,32,1024,1024,20.084443823991688,0.21687714755535126,0.9719494929083669,0.9446858167648315,22.802759170532227,0.005,ok,128,448,4096,14336,32.0,True,"[0.21687714755535126, 0.1434120237827301, 0.1339394748210907, 0.12974487245082855, 0.12498704344034195, 0.12461399286985397, 0.121217742562294, 0.11961563676595688, 0.11886075139045715, 0.11686114221811295]",438,618,883,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,3,q_proj,32,32,1024,844,14.031151485361425,0.35666680335998535,1.3360088842404947,1.7849197387695312,20.235782623291016,0.005,ok,128,128,4096,4096,32.0,True,"[0.35666680335998535, 0.34527257084846497, 0.3019075393676758, 0.29849955439567566, 0.28763845562934875, 0.2788354158401489, 0.255096971988678, 0.24320118129253387, 0.23922213912010193, 0.22968517243862152]",86,213,555,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,3,k_proj,32,32,1024,366,4.510788858529974,0.2897934019565582,0.6154811303742554,0.37881702184677124,7.816004276275635,0.005,ok,32,128,1024,4096,32.0,True,"[0.2897934019565582, 0.21928086876869202, 0.13766685128211975, 0.12882912158966064, 0.12608689069747925, 0.10855404287576675, 0.10730719566345215, 0.10369279235601425, 0.10247115045785904, 0.1015942320227623]",70,141,353,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,3,v_proj,32,32,1024,338,10.465311922947151,0.10363740473985672,0.3352683966750052,0.11240489780902863,5.968234539031982,0.005,ok,32,128,1024,4096,32.0,True,"[0.10363740473985672, 0.07154691964387894, 0.055059485137462616, 0.05034711956977844, 0.049462638795375824, 0.04723618924617767, 0.04489550366997719, 0.044437386095523834, 0.04333341494202614, 0.041790883988142014]",181,274,499,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,3,up_proj,32,32,1024,1024,3.6397764184213424,1.0402454137802124,1.9846008052159616,3.9386403560638428,37.19580841064453,0.005,ok,448,128,14336,4096,32.0,True,"[1.0402454137802124, 0.27566826343536377, 0.2654236853122711, 0.2600187063217163, 0.2563405930995941, 0.24451479315757751, 0.24104692041873932, 0.23846644163131714, 0.2351972907781601, 0.22819116711616516]",224,396,751,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,3,down_proj,32,32,1024,1024,21.42381741154366,0.23123116791248322,1.0702735726732928,1.145485520362854,25.7471981048584,0.005,ok,128,448,4096,14336,32.0,True,"[0.23123116791248322, 0.14090707898139954, 0.13876494765281677, 0.13286978006362915, 0.13221600651741028, 0.1288212388753891, 0.12578648328781128, 0.12502653896808624, 0.12101391702890396, 0.11947222799062729]",446,624,886,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000,24000,0.5042827725410461,trainer_state:checkpoint-24000/trainer_state.json,./models/llama-3-8b,TIRA,32,32,4,q_proj,32,32,1024,728,13.768289383121889,0.3043779134750366,1.1294138997846062,1.2755757570266724,16.396587371826172,0.005,ok,128,128,4096,4096,32.0,True,"[0.3043779134750366, 0.2910836637020111, 0.2793748676776886, 0.2684345543384552, 0.2525809109210968, 0.22387513518333435, 0.2142047882080078, 0.2021164745092392, 0.1919868290424347, 0.1864882856607437]",73,183,510,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52,results_tira/llama-3-8b-meta_math-tira-lr=4.00e-05-M=32-K=32-seed=36--2026-04-21-16-09-52/checkpoint-24000
